 Time,PM1,PM2.5,PM10,Temp,Humidity,Latitude,Longitude
00:00:43,022,028,030,26,99,00.000000,00.000000
00:01:43,022,029,031,26,99,00.000000,00.000000
00:02:43,022,030,032,26,99,00.000000,00.000000
00:03:43,022,028,029,26,99,00.000000,00.000000
00:04:43,022,029,031,26,99,00.000000,00.000000
00:05:43,022,029,031,26,99,00.000000,00.000000
00:06:43,021,028,029,26,99,00.000000,00.000000
00:07:42,022,029,029,26,99,00.000000,00.000000
00:08:42,023,031,034,26,99,00.000000,00.000000
00:09:42,022,030,033,26,99,00.000000,00.000000
00:10:42,023,030,032,26,99,00.000000,00.000000
00:11:42,023,029,032,26,99,00.000000,00.000000
00:12:42,022,030,032,26,99,00.000000,00.000000
00:13:42,023,030,032,26,99,00.000000,00.000000
00:14:42,022,030,033,26,99,00.000000,00.000000
00:15:42,023,031,035,26,99,00.000000,00.000000
00:16:41,023,030,032,26,99,00.000000,00.000000
00:17:41,023,030,032,26,99,00.000000,00.000000
00:18:41,023,030,032,26,99,00.000000,00.000000
00:19:41,023,030,033,26,99,00.000000,00.000000
00:20:41,023,030,033,26,99,00.000000,00.000000
00:21:41,023,031,033,26,99,00.000000,00.000000
00:22:41,023,030,031,26,99,00.000000,00.000000
00:23:41,023,030,033,26,99,00.000000,00.000000
00:24:41,022,030,032,26,99,00.000000,00.000000
00:25:40,022,030,034,26,99,00.000000,00.000000
00:26:40,022,029,032,26,99,00.000000,00.000000
00:27:40,023,030,033,26,99,00.000000,00.000000
00:28:40,023,030,032,26,99,00.000000,00.000000
00:29:40,023,030,032,26,99,00.000000,00.000000
00:30:40,023,031,035,26,99,00.000000,00.000000
00:31:40,023,030,031,27,99,00.000000,00.000000
00:32:40,023,030,032,26,99,00.000000,00.000000
00:33:40,024,031,035,26,99,00.000000,00.000000
00:34:40,023,030,032,26,99,00.000000,00.000000
00:35:40,022,029,030,26,99,00.000000,00.000000
00:36:40,022,028,030,26,99,00.000000,00.000000
00:37:40,022,029,031,26,99,00.000000,00.000000
00:38:40,022,029,030,26,99,00.000000,00.000000
00:39:40,023,029,030,26,99,00.000000,00.000000
00:40:40,022,029,031,26,99,00.000000,00.000000
00:41:40,022,030,032,26,99,00.000000,00.000000
00:42:40,022,028,029,26,99,00.000000,00.000000
00:43:38,022,029,031,26,99,00.000000,00.000000
00:44:38,022,028,029,26,99,00.000000,00.000000
00:45:38,022,028,030,26,99,00.000000,00.000000
00:46:38,022,028,029,26,99,00.000000,00.000000
00:47:38,022,029,031,26,99,00.000000,00.000000
00:48:38,022,028,029,26,99,00.000000,00.000000
00:49:38,022,030,031,26,99,00.000000,00.000000
00:50:38,022,029,030,26,99,00.000000,00.000000
00:51:38,022,029,030,26,99,00.000000,00.000000
00:52:38,022,029,031,26,99,00.000000,00.000000
00:53:38,022,029,031,26,99,00.000000,00.000000
00:54:38,022,029,030,26,99,00.000000,00.000000
00:55:38,022,029,030,26,99,00.000000,00.000000
00:56:38,022,029,030,26,99,00.000000,00.000000
00:57:38,022,029,030,26,99,00.000000,00.000000
00:58:38,022,028,030,26,99,00.000000,00.000000
00:59:38,022,028,030,26,99,00.000000,00.000000
01:00:37,022,029,030,26,99,00.000000,00.000000
01:01:37,022,028,030,26,99,00.000000,00.000000
01:02:37,022,028,031,26,99,00.000000,00.000000
01:03:37,022,028,029,26,99,00.000000,00.000000
01:04:37,022,029,030,26,99,00.000000,00.000000
01:05:37,022,028,028,26,99,00.000000,00.000000
01:06:41,022,028,029,26,99,00.000000,00.000000
01:07:41,022,028,028,26,99,00.000000,00.000000
01:08:41,021,027,027,26,99,00.000000,00.000000
01:09:40,022,028,030,26,99,00.000000,00.000000
01:10:40,022,028,029,26,99,00.000000,00.000000
01:11:40,022,028,029,26,99,00.000000,00.000000
01:12:40,021,026,027,26,99,00.000000,00.000000
01:13:40,022,029,031,26,99,00.000000,00.000000
01:14:40,022,028,029,26,99,00.000000,00.000000
01:15:40,021,027,028,26,99,00.000000,00.000000
01:16:40,022,029,031,26,99,00.000000,00.000000
01:17:40,022,029,030,26,99,00.000000,00.000000
01:18:40,022,029,032,26,99,00.000000,00.000000
01:19:39,022,028,030,26,99,00.000000,00.000000
